full_text;clean_text;sentiment;confidence;label_final
@soie aku juga pengen ke jepang.. kemanapun bisa.. asal #kaburajadulu (kapan - kapan) (entah kapan) ;aku juga pengen ke jepang kemanapun bisa asal kaburajadulu kapan kapan entah kapan;positif;97.45;positif
kirain aku doamg yang capek tinggal di Indonesia 🤣🤣;kirain aku doamg yang capek tinggal di indonesia;negatif;97.39;negatif
@anomyhae @tempodotco Yang bisa kita lakuin sekarang ya coba percaya ke para peneliti dokter dan ahlinya. Kalau pemerintah kita anti-sains apakah kita jg mau anti-sains? Secara manusia skeptis itu wajar tapi kalau hal baik ga pernah dicoba bagaimana kita bisa tahu kalau itu bekerja?;yang bisa kita lakuin sekarang iya coba percaya ke para peneliti dokter dan ahlinya kalau pemerintah kita anti sains apakah kita juga mau anti sains secara manusia skeptis itu wajar tapi kalau hal baik ga pernah dicoba bagaimana kita bisa tahu kalau itu bekerja;negatif;97.34;negatif
gabisa, keluarga aku banya+ekonomi ga menjamin😔;gabisa keluarga aku banya ekonomi ga menjamin;negatif;97.3;negatif
sumpah gue jg mau;sumpah saya juga mau;positif;97.26;positif
#kaburajadulu harapan warga tapi dewan perWAKILan rakyat yang wakilin warga. sangat on point ya jobnya ;kaburajadulu harapan warga tapi dewan perwakilan rakyat yang wakilin warga sangat on point iya jobnya;negatif;97.1;negatif
Tapi emang kdang skenario tuhan itu diluar tebakan hamba nya ya wkwkwk dulu tuh pengen banget rantau ke jepang #kaburajadulu ke jepang tapi aku pendek dan mata minus mentok rantau ke malaysia ehhh sekarang diaksih offering bisa ke jepang di bayarin haha kayak gak sama tapi sama;tapi emang kdang skenario tuhan itu diluar tebakan hamba nya iya wkwkwk dulu tuh pengen banget rantau ke jepang kaburajadulu ke jepang tapi aku pendek dan mata minus mentok rantau ke malaysia ehhh sekarang diaksih offering bisa ke jepang di bayarin tertawa kayak gak sama tapi sama;negatif;97.07;negatif
kapan ya bisa pake hastag #kaburajadulu (sambil bayangin tinggal di Edinburgh);kapan iya bisa pakai hastag kaburajadulu sambil bayangin tinggal di edinburgh;netral;97.06;netral
ttp aja bayar pajak+biaya makan sisanya masih gede di Bandung kerja di indo;ttp saja bayar pajak biaya makan sisanya masih gede di bandung kerja di indo;negatif;97.05;negatif
@LopheByMe Ya langsung #KaburAjaDulu lah ngapain balik wqqq;iya langsung kaburajadulu lah sedang apa balik wqqq;negatif;97.05;negatif
keren gen z sekarang semangat gen z. suatu saat pulang dan rubah bangsa Indonesia JD negara maju dan bertaqwa.;keren gen z sekarang semangat gen z suatu saat pulang dan rubah bangsa indonesia jadi negara maju dan bertaqwa;positif;97.0;positif
ini negara apaan sebenarnya,msh layak huni gk si?;ini negara apa sebenarnya masih layak huni gk si;negatif;96.99;negatif
Mau ikut trend kabur dulu tapi cuma punya senyum pak soekarno 1 doang bisa gak?🥺;mau ikut trend kabur dulu tapi cuma punya senyum pak soekarno doang bisa gak;negatif;96.93;negatif
gimana caranya .. tapi gabisa bahasanya;bagaimana caranya tapi gabisa bahasanya;negatif;96.91;negatif
gue kerja di mall, pergi jam 6 pagi pulang jam 12 malam, pernah pulang kerja di tabrak dari belakang sama orang mabok pake mobil, gue nelfon atasan minta izin Krna posisi kaki udah banyak luka parah;saya kerja di mall pergi jam pagi pulang jam malam pernah pulang kerja di tabrak dari belakang sama orang mabok pakai mobil saya menelepon atasan minta izin krna posisi kaki sudah banyak luka parah;negatif;96.89;negatif
BANG AJAK AKU BANG🙏☺️;bang ajak aku bang;netral;96.87;netral
gmn caranya apply kak?;gmn caranya apply kak;netral;96.85;netral
aneh sih tp gue selalu ngebayangin gue ditangkep trus dibawa ke luar negeri buat kerja kotor. not lc ya ala2 film action lah yang did everything for money. hidup gue awalnya berat tp karena banyak temen seumuran gue rada enjoy sama kerjaannya. in my vision it'll be sad end.;aneh sih tapi saya selalu ngebayangin saya ditangkep trus dibawa ke luar negeri buat kerja kotor not lc iya ala film action lah yang did everything for money hidup saya awalnya berat tapi karena banyak teman seumuran saya rada enjoy sama kerjaannya in my vision it ll be sad end;positif;96.79;positif
@IMBMWK @rah3mat @anggaandinata Ya iya emang kalo pemerintah manapun keluarin data lo percaya 100% at face value gitu? Lo kan orang Indo nih emang lo pernah denger indo kasih tariff 64% buat US imports? Ga kepikiran untuk verify data atau formula yang dipake gitu? Beneran angka tariff ga itu? Atau bukan?;iya iya emang kalau pemerintah manapun keluarin data kamu percaya at face value gitu kamu kan orang indo ini emang kamu pernah denger indo kasih tariff buat us imports ga terpikirkan untuk verify data atau formula yang dipake gitu beneran angka tariff ga itu atau bukan;negatif;96.68;negatif
@aksaraluna #kaburajadulu ke Iceland yuk?;kaburajadulu ke iceland yuk;netral;96.66;netral
serius ga sih? sumpah? kok bisa percaya pemerintah?;serius ga sih sumpah kok bisa percaya pemerintah;negatif;96.58;negatif
moga rezekinya terus lancar dan betah di sini..lupakan sengketa antara negara yg ngak ada hubungan peribadi sama kita..yg penting jaga diri sendiri dan keluarga aja duluan👍👍👍;moga rezekinya terus lancar dan betah di sini lupakan sengketa antara negara yang ngak ada hubungan peribadi sama kita yang penting jaga diri sendiri dan keluarga saja duluan;positif;96.57;positif
bilg lh sam org tua demi masa depan , dari pada nyesal duluan entar;bilg lh sam org tua demi masa depan dari pada nyesal duluan entar;negatif;96.49;negatif
masa mau kerja saja harus nunggu umur 23 tahun 😁;masa mau kerja saja harus nunggu umur tahun;negatif;96.49;negatif
"dengan kesadaran penuh ""AKU SETUJU TAGAR KABUR AJA DULU"" dan pengen bgt kerja di luar negri daripada di Indonesia.";dengan kesadaran penuh aku setuju tagar kabur saja dulu dan pengen banget kerja di luar negri daripada di indonesia;negatif;96.4;negatif
@CNNIndonesia Coba tanya sama yg udh pengalaman @prabowo waktu itu #kaburajadulu disaat #indonesiagelap Gampang ga?;coba tanya sama yang udh pengalaman waktu itu kaburajadulu disaat indonesiagelap gampang ga;netral;96.36;netral
duh enaknya jadi orang kaya dan punya kuasa. kalo tempat kerja dirusak bisa wfh kalo takut diikutin sampe rumah bisa bayar pengawal kalo butuh tempat pelarian bisa kabur ke luar negeri;aduh enaknya jadi orang kaya dan punya kuasa kalau tempat kerja dirusak bisa wfh kalau takut diikutin sampai rumah bisa bayar pengawal kalau butuh tempat pelarian bisa kabur ke luar negeri;negatif;96.32;negatif
@sapphicsfess Tutorial kerja di luar negeri kak;tutorial kerja di luar negeri kak;netral;96.3;netral
Lapangan bulu tangkis mngkin mksd dia;lapangan bulu tangkis mngkin maksud dia;netral;96.28;netral
pemerintah tuh sadar gasih dari lama banyak sinyal dari pasar kalo mereka udh ga percaya sama kebijakan pemerintah ;pemerintah tuh sadar gasih dari lama banyak sinyal dari pasar kalau mereka udh ga percaya sama kebijakan pemerintah;negatif;96.27;negatif
@lANZAlNAL Mcm ni baru betul! Kalau nampak YB kt luar negara or negeri sound suruh pergi parlimen! Geram aku! Jgn ambik gaji lah kalau tak nak buat kerja!;mcm ini baru betul kalau nampak yb kita luar negara or negeri sound suruh pergi parlimen geram aku jangan ambik gaji lah kalau tidak nak buat kerja;negatif;96.09;negatif
coba aja dlu bang;coba saja dulu bang;netral;96.03;netral
WASPADA TERHADAP MODUS TINDAK PIDANA PERDAGANGAN ORANG BERKEDOK TAWARAN KERJA DI LUAR NEGERI Perlu diketahui keberangkatan ke luar negeri untuk tujuan bekerja wajib mengikuti prosedur dan regulasi yang berlaku serta menggunakan jalur resmi melalui instansi pemerintah terkait. https://t.co/CMPMzuLSGF;waspada terhadap modus tindak pidana perdagangan orang berkedok tawaran kerja di luar negeri perlu diketahui keberangkatan ke luar negeri untuk tujuan bekerja wajib mengikuti prosedur dan regulasi yang berlaku serta menggunakan jalur resmi melalui instansi pemerintah terkait;netral;96.02;netral
bang kok ngajak gw si,kan gw juga mau🗿;bang kok ngajak saya si kan saya juga mau;negatif;96.01;negatif
bissmillah aku jg yaAllah;bissmillah aku juga yaallah;positif;96.0;positif
ak jg mw🥰;saya juga now watching;netral;96.0;netral
gimana klo itu bukan ramalan tapi adalah rencana rahasia☠️;bagaimana kalau itu bukan ramalan tapi adalah rencana rahasia;negatif;95.98;negatif
Beli tas mahal? Disorot. Tapi pejabat plesiran ke luar negeri pakai uang rakyat? Dibilang kunjungan kerja .;beli tas mahal disorot tapi pejabat plesiran ke luar negeri pakai uang rakyat dibilang kunjungan kerja;negatif;95.92;negatif
Contoh sukses dari pergerakan #KaburAjaDulu mengasingkan diri ke negara lain lalu balik menjadi Presiden RI;contoh sukses dari pergerakan kaburajadulu mengasingkan diri ke negara lain lalu balik menjadi presiden ri;positif;95.89;positif
tergantung agen nya kak,kk cari agen dlu aja yg Ada job pabrik,dan ada lemburan;tergantung agen nya kak kakak cari agen dulu saja yang ada job pabrik dan ada lemburan;netral;95.87;netral
kurasa kamu menyukai motivasi, temukan habits mu, bisa cek akun saya.;kurasa kamu menyukai motivasi temukan habits mu bisa cek akun saya;netral;95.86;netral
@dipraal_ Klau ke dia minta lowongan kerja ke luar negeri aja;klau ke dia minta lowongan kerja ke luar negeri saja;netral;95.75;netral
 Menurut lo kalo ada orang dulunya kerja jadi kuli proyek di luar negeri terus tiba-tiba kena layoff apa kerjaan yg paling mungkin dia lakukan setelahnya? Yyg mastiin kerjaan barunya ada hubungannya sama freight forwarding? Juny sok tau bgt jawab iya katanya ;menurut kamu kalau ada orang dulunya kerja jadi kuli proyek di luar negeri terus tiba tiba kena layoff apa kerjaan yang paling mungkin dia lakukan setelahnya yyg mastiin kerjaan barunya ada hubungannya sama freight forwarding juny sok tahu banget jawab iya katanya;negatif;95.69;negatif
🇲🇨: Dipersilahkan bagi yg tidak mampu #KaburAjaDulu bahkan berkeinginan suiside.;dipersilahkan bagi yang tidak mampu kaburajadulu bahkan berkeinginan suiside;netral;95.66;netral
@Selir Lee Do-Hyun😅;lee do hyun;netral;95.55;netral
@simpovernaje_ kata gue sih #kaburajadulu her;kata saya sih kaburajadulu her;negatif;95.5;negatif
tergantung Lpknya;tergantung lpknya;netral;95.47;netral
Negara lain udh jauh lebih maju, dan kerja sama edukasi di luar negeri juga lebih bagus, ini juga buat future mereka, apalagi dengan kondisi indo sekarang, mikir;negara lain udh jauh lebih maju dan kerja sama edukasi di luar negeri juga lebih bagus ini juga buat future mereka apalagi dengan kondisi indo sekarang mikir;positif;95.45;positif
YANG MAU #KaburAjaDulu let s go!!;yang mau kaburajadulu let s go;netral;95.44;netral
syukurnya di infodps aku liat komennya pinter udh pada ga percaya sma pemerintah;syukurnya di infodps aku lihat komennya pinter udh pada ga percaya sama pemerintah;positif;95.43;positif
betul kak, dan orng2 sana contohnya Jepang mereka tau berteriukaaih dan atituteny bagus, klau dsni mau ad ank kcil ibu hamil ttp ngerokok, sedih sih ank muda lbih mmbnggkn negara luar.;betul kak dan orng sana contohnya jepang mereka tahu berteriukaaih dan atituteny bagus klau dsni mau ada anak kcil ibu hamil ttp ngerokok sedih sih anak muda lbih mmbnggkn negara luar;negatif;95.31;negatif
mau ikut..;mau ikut;netral;95.11;netral
ga heran kenapa banyak yang korupsi, ternyata pendapatan nya kecil;ga heran kenapa banyak yang korupsi ternyata pendapatan nya kecil;negatif;95.1;negatif
siapa pulak dia ngatur ngatur;siapa pulak dia ngatur ngatur;negatif;95.09;negatif
Top kita bersama bisa dapat manfaat dari kerja sama luar negeri! Kesempatan kerja nambah inovasi terbaru datang wilayah pedesaan berkembang. Mari support! Perkuat KEMITRAAN GLOBAL;top kita bersama bisa dapat manfaat dari kerja sama luar negeri kesempatan kerja nambah inovasi terbaru datang wilayah pedesaan berkembang mari support perkuat kemitraan global;positif;95.08;positif
Sekitar seminggu lalu aku liat berita KDM bikin syarat baru tentang dana bansos. Ga pernah sekagum itu sama kebijakan pemerintah sambil heran dan ga percaya juga sih emang mungkin ya syarat macam begitu bisa jalan? Eh ternyata- terjawab sudah. MUI segera bertindak. Ok deh;sekitar seminggu lalu aku lihat berita kdm bikin syarat baru tentang dana bansos ga pernah sekagum itu sama kebijakan pemerintah sambil heran dan ga percaya juga sih emang mungkin iya syarat macam begitu bisa jalan eh ternyata terjawab sudah mui segera bertindak ok deh;negatif;95.06;negatif
@belongshinee Ikut praktikan kamu balik koriya kali ya #kaburajadulu;ikut praktikan kamu balik koriya kali iya kaburajadulu;negatif;94.95;negatif
@gantenglahbray apalagi kita wni bisa sekalian #kaburajadulu;apalagi kita wni bisa sekalian kaburajadulu;negatif;94.79;negatif
bener bgt. teman ku nyari kja 2 tahun. g dapet2. pdhl mw jd karyawan pabrik loh. akhirnya kerja di arab saudi 2 tahun. bs nabung, beli tanah, sawah dan bangun rumah. begitu ad tabungan balik ke Indonesia. skg kja jd ojol 🗿🗿🗿;benar banget teman ku mencari kja tahun g dapat pdhl now watching jadi karyawan pabrik loh akhirnya kerja di arab saudi tahun bisa nabung beli tanah sawah dan bangun rumah begitu ada tabungan balik ke indonesia skg kja jadi ojol;positif;94.62;positif
silakan;silakan;netral;94.6;netral
@_memoryusang Atau KETUMbar sudah #KaburAjaDulu menyelamatkan nyawanya.;atau ketumbar sudah kaburajadulu menyelamatkan nyawanya;negatif;94.38;negatif
come on #kerjakuliahhidupdiluar;come on kerjakuliahhidupdiluar;netral;94.33;netral
@korewatarinai @shirobunsh61924 @IndoPopBase kita wni gak papa masih di beri kesabaran semangat bang salam satu aspal coba abang cari info aja terkait kerja luar negeri saya juga sedang cari info kesana;kita wni gak papa masih di beri kesabaran semangat bang salam satu asli tetapi palsu coba abang cari informasi saja terkait kerja luar negeri saya juga sedang cari informasi kesana;negatif;94.33;negatif
(. Ijin #kaburajadulu ya kak asep soalnya penulis masih dijalan. Sinyal ga stabil;ijin kaburajadulu iya kak asep soalnya penulis masih dijalan sinyal ga stabil;negatif;94.3;negatif
betull hahah;betull hahah;positif;94.3;positif
smoga bisa ikut #kaburajadulu hahahahhahahahahah;smoga bisa ikut kaburajadulu hahahahhahahahahah;positif;94.24;positif
Kesempatan kerja di luar negeri! Gaji tinggi karier global! https://t.co/nEqZBh1rX6 #MFW #JinxGucci Palestina #GucciLaFamiglia #Lazada;kesempatan kerja di luar negeri gaji tinggi karier global mfw jinxgucci palestina guccilafamiglia lazada;netral;94.21;netral
gampang masuk Malaysia juga gratis yg pntg pas por sama ada pengalaman🤪;gampang masuk malaysia juga gratis yang pntg pas por sama ada pengalaman;positif;94.12;positif
korea selatan adalah tujuan terbaik😁;korea selatan adalah tujuan terbaik;positif;94.11;positif
harus udh ada persiapan kerja di negara yg mau km tuju;harus udh ada persiapan kerja di negara yang mau kamu tuju;netral;93.75;netral
bang kenapa lu gak buka Loker ajj😅;bang kenapa kamu gak buka loker saja;negatif;93.59;negatif
btw guys reminder untuk ga langsung percaya semua yang disebar di sosmed. as u know di real life aja banyak provokatornya sngt ga menutup kemungkinan kl di sosmed pun banyak mereka yg pengen kita panik intinya selalu berkabar berdoa dan jangan lupa maki maki pemerintah ;ngomong-ngomong teman-teman reminder untuk ga langsung percaya semua yang disebar di sosmed as kamu know di real life saja banyak provokatornya sngt ga menutup kemungkinan kalau di sosmed pun banyak mereka yang pengen kita panik intinya selalu berkabar berdoa dan jangan lupa maki maki pemerintah;negatif;93.54;negatif
dikasih sarjana malah pilih...;dikasih sarjana bahkan pilih;negatif;93.49;negatif
"selesai sekolah pindah ke jepang
#kaburajadulu";selesai sekolah pindah ke jepang kaburajadulu;negatif;93.4;negatif
yg nyalahin pemerintah siapa? ada kah gua ngetik nyalahin pemerintah smpe2 lu tanya pertanyaan yg harusny ga perlu ditanya?😹;yang nyalahin pemerintah siapa ada kah saya ngetik nyalahin pemerintah smpe kamu tanya pertanyaan yang harusny ga perlu ditanya;negatif;93.38;negatif
peluang kerja di luar negri gede kata Kaka gw walaupun g punya izasah dan yap gw lulus SMA memutuskan ke sana..😹;peluang kerja di luar negri gede kata kakak saya walaupun g punya izasah dan iya saya lulus sama memutuskan ke sana;positif;93.38;positif
semua bg ku kerjakan padi, kopi, kakao, cabe, sayur,;semua abang ku kerjakan padi kopi kakao cabe sayur;netral;93.14;netral
bikin clip pas di sananya aja 😅;bikin clip pas di sananya saja;netral;93.11;netral
pertanyakan nasionalisme nya tapi Kenapa negara sekaya Indonesia Korupsi kaga habis2,Kerja harus menguasai elemen air,api udara dan bumi,harus bisa terbang dan harus tinggi kaya tower;pertanyakan nasionalisme nya tapi kenapa negara sekaya indonesia korupsi tidak habis kerja harus menguasai elemen air api udara dan bumi harus bisa terbang dan harus tinggi kaya tower;negatif;92.93;negatif
ㅤ dan rak kecil berisi pernak pernik dari berbagai perjalanan konferensi ke berbagai daerah dan luar negeri. Kini kotak-kotak besar menumpuk rapi di ruang tengah. Beberapa sudah ditandai dengan spidol hitam: buku arsip kuliah pakaian kerja koleksi miniatur bangunan. ㅤ;ㅤ dan rak kecil berisi pernak pernik dari berbagai perjalanan konferensi ke berbagai daerah dan luar negeri kini kotak kotak besar menumpuk rapi di ruang tengah beberapa sudah ditandai dengan spidol hitam buku arsip kuliah pakaian kerja koleksi miniatur bangunan ㅤ;netral;92.8;netral
@PRFMnews Payah ga konsisten.... Dari awal semestinya dikaji kaji kaji lagi kaji ulang lagi sebelum membuat keputusan yang sempat bikin rakyat geger. Kalo kayak gini gimana rakyat bisa tetap percaya sama pemerintah... Oh Indonesiaku;payah ga konsisten dari awal semestinya dikaji kaji kaji lagi kaji ulang lagi sebelum membuat keputusan yang sempat bikin rakyat geger kalau kayak gini bagaimana rakyat bisa tetap percaya sama pemerintah oh indonesiaku;negatif;92.79;negatif
nasionalisme yaa nasionalisme tapi kalo urusan menyambung hidup kan udh beda urusan... 😌;nasionalisme yaa nasionalisme tapi kalau urusan menyambung hidup kan udh beda urusan;negatif;92.74;negatif
Kemungkinan banyak benernya 99% apa yang disampaikan pak @dinopattidjalal ini.. Kerja Pencitraan lebih utama dari pada Kerja sungguhannya.. https://t.co/bGG1BNk6bZ;kemungkinan banyak benernya apa yang disampaikan pak ini kerja pencitraan lebih utama dari pada kerja sungguhannya;negatif;92.43;negatif
Prabowo hadir untuk rakyat di dalam negeri sekaligus harumkan nama RI di luar. Pesan ke dunia: Indonesia stabil dihormati dan siap kerja sama untuk kesejahteraan. INDONESIA AMAN DAMAI #PrabowoDiPanggungDunia;prabowo hadir untuk rakyat di dalam negeri sekaligus harumkan nama ri di luar pesan ke dunia indonesia stabil dihormati dan siap kerja sama untuk kesejahteraan indonesia aman damai prabowodipanggungdunia;positif;92.35;positif
dpt 🤭;dapat;positif;92.31;positif
Pada dasarnya kita semua adalah penduduk bumi. Cuma di pisahkan oleh kepentingan politik, jika ada wilayah di sudut bumi yang secara politik menguntungkan kita.;pada dasarnya kita semua adalah penduduk bumi cuma di pisahkan oleh kepentingan politik jika ada wilayah di sudut bumi yang secara politik menguntungkan kita;negatif;92.17;negatif
mending tambang tamat SMK masuk tambang;lebih baik tambang tamat smk masuk tambang;negatif;92.09;negatif
@txtdrpemerintah Ini yg judulnya #kaburajadulu ya pak? Butuh jg bapak ternyata;ini yang judulnya kaburajadulu iya pak butuh juga bapak ternyata;netral;91.98;netral
lulus SMA lngsng aja kluar negri😹;lulus sama lngsng saja kluar negri;negatif;91.85;negatif
"""kalo teman² berpikir"" lah gw bukan temen lu😹";kalau teman² berpikir lah saya bukan teman kamu;negatif;91.74;negatif
kalian duluan aja, inshaallah aku nyusul beberapa tahun lagi bareng kawan kawan ku, yaa meski harus bertahan di sini dulu;kalian duluan saja inshaallah aku nyusul beberapa tahun lagi bareng kawan kawan ku yaa meski harus bertahan di sini dulu;positif;91.68;positif
Top kita bersama bisa peroleh kelebihan dari kerja sama luar negeri! Lapangan kerja meningkat teknologi canggih masuk desa-desa maju. Mari dukung! Perkuat KEMITRAAN GLOBAL;top kita bersama bisa peroleh kelebihan dari kerja sama luar negeri lapangan kerja meningkat teknologi canggih masuk desa desa maju mari dukung perkuat kemitraan global;positif;91.68;positif
negara atau pejabat?;negara atau pejabat;netral;91.54;netral
lebih gede gaji tukang sapu di Amerika wkwk;lebih gede gaji tukang sapu di amerika wkwk;negatif;91.51;negatif
jadi was-was kalo tahun depan mama kebagian haji. aku percaya Allah pasti bakal melindungi tapi aku ga percaya sama pemerintah yg ngurusin haji ;jadi was was kalau tahun depan mama kebagian haji aku percaya allah pasti bakal melindungi tapi aku ga percaya sama pemerintah yang ngurusin haji;negatif;91.24;negatif
desa konoha🗿;desa konoha;netral;91.04;netral
"Japan I'm coming
#kaburajadulu";japan i m coming kaburajadulu;negatif;90.81;negatif
Yang Mulia Anggota DPR memang betul betul menerapkan sesungguhnya apa arti Wakil Rakyat mereka mewakili semua rakyatnya untuk #KaburAjaDulu;yang mulia anggota dpr memang betul betul menerapkan sesungguhnya apa arti wakil rakyat mereka mewakili semua rakyatnya untuk kaburajadulu;positif;90.76;positif
@RyuDeka Wakil rakyat Mewakili rakyat yang mau #kaburajadulu ;wakil rakyat mewakili rakyat yang mau kaburajadulu;negatif;90.73;negatif
Pemerintah didorong berikan kemudahan akses masyarakat dalam jangkau lapangan kerja di luar negeri sebagai salah satu solusi kondisi membludaknya pencari kerja di Tanah Air. Namun menurut CEO Indonesia Business Council Sofyan Djalil pekerja migran Indonesia terbilang relatif;pemerintah didorong berikan kemudahan akses masyarakat dalam jangkau lapangan kerja di luar negeri sebagai salah satu solusi kondisi membludaknya pencari kerja di tanah air namun menurut ceo indonesia business council sofyan djalil pekerja migran indonesia terbilang relatif;netral;90.69;netral
ayo semangat;ayo semangat;positif;90.66;positif
"8/8 Medsos jadi wadah utama keresahan. Platform seperti X &amp; TikTok jadi saluran keluhan. Contohnya tagar #KaburAjaDulu yang viral jadi simbol frustrasi terhadap kondisi kerja &amp; biaya hidup di dalam negeri. #KeresahanPekerja";medsos jadi wadah utama keresahan platform seperti x amp tiktok jadi saluran keluhan contohnya tagar kaburajadulu yang viral jadi simbol frustrasi terhadap kondisi kerja amp biaya hidup di dalam negeri keresahanpekerja;negatif;90.65;negatif
kaka ikutt fliss;kakak ikutt fliss;positif;90.59;positif
@Adinaaaauhuy @pecintaikannih @mwkerr1916 Sabar ya ka. Dia penyepong pemerintah Dia ga percaya kalo ada yg rame2 tapi ga dibayar. Kek siapaa gitu yg ngatain byk yg demo tapi dibayar ;sabar iya kakak dia penyepong pemerintah dia ga percaya kalau ada yang ramai tapi ga dibayar seperti siapaa gitu yang ngatain banyak yang demo tapi dibayar;negatif;90.57;negatif
alhamdulillah semenjak di Amerika hidup gw berubah drastis;alhamdulillah semenjak di amerika hidup saya berubah drastis;positif;90.55;positif
@tanyarlfes #KaburAjaDulu Nder di luar negeri semua fair and square;kaburajadulu nder di luar negeri semua fair and square;positif;90.3;positif
yg bilang anak mas siapa bro?;yang bilang anak mas siapa saudara laki-laki;negatif;90.28;negatif
eta mh lain ngajak pindah, ngajak gawe 😭😭;eta mh lain ngajak pindah ngajak kerja;negatif;90.17;negatif
Bukan masalah percaya ga percaya tapi pajak itu berlandaskan hukum dari kemaren desember yang ada cuma omongan2 doang gaada landasan hukumnya. DJP sendiri ngeluarin keterangan tertulis djp yg bilang ppn 12% jangan tutup mata sama kelabilan pemerintah ;bukan masalah percaya ga percaya tapi pajak itu berlandaskan hukum dari kemarin desember yang ada cuma omongan doang tidak ada uang landasan hukumnya djp sendiri ngeluarin keterangan tertulis djp yang bilang ppn jangan tutup mata sama kelabilan pemerintah;negatif;90.14;negatif
Mau nambahin walau bukan kasusku sendiri karena belum mampu juga berobat ke luar negeri. Tmen kerja ada yg sering migrain parah priksa di RS ternama di Malang CT scan bahkan MRI diagnosa dr mengarah ke gangguan saraf mengarah ke epilepsi padahal gk pernah kejang -;mau nambahin walau bukan kasusku sendiri karena belum mampu juga berobat ke luar negeri tmen kerja ada yang sering migrain parah periksa di rs ternama di malang ct scan bahkan mri diagnosa dr mengarah ke gangguan saraf mengarah ke epilepsi padahal gk pernah kejang;negatif;89.87;negatif
@RekamDigital_ ini semua gara gara fomo trend #KaburAjaDulu yang akhirnya sdm rendah juga ikut melakukan hal tersebut dampak nya sangat signifikan di negara orang lain yang punya culture berbeda dengan Indonesia;ini semua gara gara fomo trend kaburajadulu yang akhirnya sdm rendah juga ikut melakukan hal tersebut dampak nya sangat signifikan di negara orang lain yang punya culture berbeda dengan indonesia;negatif;89.74;negatif
iya pak bener nasionalisme tapi kita butuh uang untuk makan 🙏;iya pak benar nasionalisme tapi kita butuh uang untuk makan;netral;89.55;netral
Tarif #kaburajadulu dari agen migran legal: Turki 30 disalurin ke pabrik atau hospitality Poland Slovakia 50-60 disalurin ke pabrik Malay Singapore gratis tapi gak ada jenjang karirnya (jadi nanny);tarif kaburajadulu dari agen migran legal turki disalurin ke pabrik atau hospitality poland slovakia disalurin ke pabrik malay singapore gratis tapi gak ada jenjang karirnya jadi nanny;negatif;89.53;negatif
kan ceritanya aku sekolah full di biayain sama seseorang termasuk uang tur udh dibayar tapi tur nya ga jadi karna ga bolehin sama pemerintah kan. jadinya itu uang balik ke aku sekitar 1 4jt an. Senin Indonesian Gelap #KaburAjaDulu Yuki Kato;kan ceritanya aku sekolah full di biayain sama seseorang termasuk uang tur udh dibayar tapi tur nya ga jadi karena ga bolehin sama pemerintah kan jadinya itu uang balik ke aku sekitar jt an senin indonesian gelap kaburajadulu yuki kato;negatif;89.49;negatif
@ridwanhr #KaburAjaDulu sudah diberi contoh oleh wowo sendiri pada tahun 98 ;kaburajadulu sudah diberi contoh oleh wowo sendiri pada tahun;netral;89.49;netral
We're Finished;we reply finished;netral;89.33;netral
HARUS ADA ORANG DALAM;harus ada orang dalam;netral;88.75;netral
berdoa lah cari solusi;berdoa lah cari solusi;positif;88.68;positif
pokoknyaa gue mauu secepatnya juga bikin trend inii 😩😩😩;pokoknyaa saya mauu secepatnya juga bikin trend inii;positif;88.5;positif
Kadang kita-kita terlupa luar biasanya kerja sama itu adalah warisan luhur kita. Mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan realisasikan kebahagiaan universal. Bersatu Jaga Negeri https://t.co/aGagRv0E0N;kadang kita kita terlupa luar biasanya kerja sama itu adalah warisan luhur kita mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan realisasikan kebahagiaan universal bersatu jaga negeri;positif;88.02;positif
oh udah di palestina ya;oh sudah di palestina iya;netral;87.92;netral
@annodetoyou mutasi luar negeri #kaburajadulu;mutasi luar negeri kaburajadulu;negatif;87.7;negatif
yang di publish mah happy nya ajaa emang ada yang tauu pas keluargaku kepuruk gimnaa yang masku tbtb harusss #kaburajadulu hahahaha demiii semuanya stabil?;yang di publish mah bahagia nya ajaa emang ada yang tauu pas keluargaku kepuruk gimnaa yang masku tbtb harusss kaburajadulu hahahaha demiii semuanya stabil;positif;87.46;positif
dapet lapernya bang;dapat lapernya bang;positif;87.13;positif
Buka lowongan baby sitter ga? @.nnutdan @.hongshihoshi03 Mau #kaburajadulu;buka lowongan baby sitter ga nnutdan hongshihoshi mau kaburajadulu;negatif;86.75;negatif
doain yaa kak bisa Australia atau ga Korea 🥺;doain yaa kak bisa australia atau ga korea;netral;86.75;netral
@Timothy Ronald Senggol tim🗿;ronald senggol tim;netral;86.08;netral
di Amerika nyari kerja rata rata minimal S1, kalo smk... gatau deh;di amerika mencari kerja rata rata minimal s kalau smk gatau deh;negatif;85.56;negatif
nnti jdi admin slot;nnti jadi admin slot;netral;85.45;netral
doain gw bisa kerja di US ya😁;doain saya bisa kerja di us iya;positif;85.37;positif
Temen gue udh jadi model internasional curiga tahun depan gue juga kerja di luar negeri;teman saya udh jadi model internasional curiga tahun depan saya juga kerja di luar negeri;negatif;85.31;negatif
