created_at,full_text,id_str,lang
Sun Sep 21 06:31:15 +0000 2025,@whathegeez aku sudah packing #kaburajadulu,1969650613211578541,in
Sun Sep 21 06:13:24 +0000 2025,Tinggal ganti kata India ke Indonesia buat nyadarin libtard2 ngehe itu. meskipun lu #KaburAjaDulu penduduk asli negara tujuanmu bisa aja dongkol sama imigran mending tirulah Tiongkok pulang dan majuin motherland kamu sendiri.,1969646121430761765,in
Sun Sep 21 06:12:56 +0000 2025,@xie_noelle #KaburAjaDulu buat jd lgbt pecundang,1969646004501954778,in
Sun Sep 21 05:54:24 +0000 2025,@riwchad Pening banget gua disini. #KaburAjaDulu,1969641340008087650,in
Sun Sep 21 05:31:41 +0000 2025,@yourfutureayank WKWKWK LATIHAN KAY biar bisa #KaburAjaDulu,1969635623477919891,in
Sun Sep 21 04:51:10 +0000 2025,Average libtard self-hating oikophobic pas ketemu kenyataan pahit setelah #KaburAjaDulu,1969625427238142086,in
Sun Sep 21 03:26:37 +0000 2025,@everlastingjhs HEY HBD SAYANG moga lancar luncur TA mu dan printilannya semangat selalu hidup biar bisa #KaburAjaDulu jgn keseringan kopinya dan sehat selalu ea ,1969604149194211610,in
Sat Sep 20 07:45:06 +0000 2025,#KaburAjaDulu Trump Naikkan Biaya Visa Pekerja Khusus Jadi Rp 1 6 Miliar! https://t.co/zuMGQAD187,1969306812479652272,in
Sat Sep 20 03:40:13 +0000 2025,hari ini #kaburajadulu ,1969245182966018169,in
Sat Sep 20 01:41:00 +0000 2025,@ndoggodog666 @ayasasaib @kenhans03 Realitanya program grasak grusuk mah pasti bikin masalah kek gini. Cuman ya yang sok pintar udah ngomong dari awal ngga bakal didengar. Dasar kalian antek antek asing ngga mau rakyat sejahtera hush sono hush #KaburAjaDulu,1969215181352812900,in
Fri Sep 19 23:44:48 +0000 2025,Jadi nikah sama gue wkwkwk Jadi #kaburajadulu banyak banget. Jadi irt banyak. Jadi bucin (budak cina) BANYAKK. Untungnya yang jadi bagian dari oligarki dan polisi/tentara gada ,1969185938724061540,in
Fri Sep 19 23:31:06 +0000 2025,Wuih bener2 di habisin nih imigran2 yg banyak bacot di Amerika #kaburajadulu ke negara paling menjamin kebebasan yuk ,1969182494286049782,in
Fri Sep 19 23:03:06 +0000 2025,#kaburajadulu tapi kabur ke mana ? Belajar bersyukur lah punya tanah air yuk bisa yuk,1969175444030111884,in
Fri Sep 19 15:44:15 +0000 2025,@TheLastKebab mantap nanti #KaburAjaDulu bang ke Jepang siap2 bawa bom jangan lupa !!!! gw nontonin aja dari indo gw masih cinta my motherland,1969065007334789415,in
Fri Sep 19 15:40:59 +0000 2025,awokwokwokwokwok #KaburAjaDulu gak nih ke Jerman.... ,1969064185234399545,in
Fri Sep 19 15:15:22 +0000 2025,@starsyflowers @NobilusP @somexthread Gw bukan anak abah gw ga ngerasa keren ga ngerasa pintar ga ngerasa orang lain butuh gw.. jadi gw ga akan caper buat hastag #kaburajadulu hanya demi dapat perhatian lebih..,1969057735942553828,in
Fri Sep 19 13:42:13 +0000 2025,#kaburajadulu investornya.... Di indonesiantuh yg cocok investasi nampan emang..... Atau kalau enggak jadi vendor makanan 10rban yg dipotong makelar 4rb...,1969034293117645139,in
Fri Sep 19 13:32:55 +0000 2025,@ZulkifliLubis69 @prabowo @gibran_tweet Ya emang ntu kenape byk yg pada #KaburAjaDulu ,1969031952981172618,in
Fri Sep 19 13:27:35 +0000 2025,@imamminaja68 #kaburajadulu masih relevan,1969030614545236005,in
Fri Sep 19 13:26:50 +0000 2025,@worksfess Iri Dia udah bisa #kaburajadulu,1969030425260540240,in
Fri Sep 19 13:14:31 +0000 2025,@hqnim95 Orang Blitar yg tak bisa #kaburajadulu ,1969027322159247404,in
Thu Sep 18 12:25:34 +0000 2025,Makanya hidup kan cuma sekali dan kalau mau berdampak besar memang harus #KaburAjaDulu. Hehe..,1968652617036214410,in
Thu Sep 18 11:50:13 +0000 2025,Buka lowongan baby sitter ga? @.nnutdan @.hongshihoshi03 Mau #kaburajadulu,1968643722725236748,in
Thu Sep 18 11:48:40 +0000 2025,Mereka join tren #kaburajadulu,1968643332453589099,in
Thu Sep 18 10:17:23 +0000 2025,@ImRoseWhoRU berarti cinkuy setuju #kaburajadulu,1968620357579063778,in
Thu Sep 18 09:51:31 +0000 2025,@worksfess PLSSS AMBILL AJA PLS Selain salary naik dpt bantuan apart and the most imporant thing is BISA #KaburAjaDulu,1968613850967875689,in
Thu Sep 18 09:13:29 +0000 2025,@kodosunofficial @nonton_radio Save europe dari siapa? Dari imigran? Lah yang #KaburAjaDulu kan juga imigran.,1968604279842668670,in
Thu Sep 18 09:00:10 +0000 2025,Yaa. Siapa yang bilang #kaburajadulu,1968600928748961931,in
Thu Sep 18 07:32:11 +0000 2025,@idextratime #kaburajadulu kebaca bgt woeyy,1968578785697013986,in
Thu Sep 18 06:25:37 +0000 2025,cita-cita kerja sambil #kaburajadulu jadi nihonjin biar kalo kulineran bisa upload story pake lagu mori no chiisana restaurant,1968562031398895754,in
Thu Sep 18 06:05:09 +0000 2025,@G0LIATH87 Padahal kalo #kaburajadulu juga pada rela kerja serabutan apa aja tuh :),1968556882060349717,in
Thu Sep 18 05:30:59 +0000 2025,LMAO. Bro berhasil pakai hashtag #KaburAjaDulu,1968548285892935880,in
Thu Sep 18 05:30:06 +0000 2025,tak tetep kerjo wae lah #kaburajadulu https://t.co/DYCSr1iLZ0,1968548060025200995,in
Thu Sep 18 04:43:34 +0000 2025,Jangan2 narasi #KaburAjaDulu ini titipan elit global dari nippon juga ,1968536352674431182,in
Thu Sep 18 03:55:32 +0000 2025,@heylutpii @tanyakanrl Kl kaya gini mending coba apply remote ke perusahaan LN atau sukur2 dpt wfo sekalian #kaburajadulu,1968524264501293180,in
Thu Sep 18 01:03:06 +0000 2025,next month mau persiapan GKS sama AAS hehe sepertinya hastag #kaburajadulu akan terealisasi wkwk,1968480869729059065,in
Thu Sep 18 00:36:07 +0000 2025,Pikmin gw duluan kerja di LN #kaburajadulu https://t.co/DjeVXAXbrF,1968474079918281050,in
Wed Sep 17 23:42:06 +0000 2025,Dari semua yg FOMO #kaburajadulu udah berapa yang beneran kabur dengan sukses? Bertanya dengan serius,1968460484623089882,in
Wed Sep 17 23:35:54 +0000 2025,Yang mau #naturalisasi sama BEBAS dan HAK nya dgn yg mau #kaburajadulu Situ yg mana? ,1968458924811551145,in
Wed Sep 17 23:35:11 +0000 2025,@ZoneVenomWar Naturalisasi sama BEBAS nya dgn yg mau #kaburajadulu,1968458744720773361,in
Wed Sep 17 23:28:40 +0000 2025,Kalau emang 90% yg ada di tanah airmu kamu gag suka Ya udah bener sana #kaburajadulu Masalahnya : negara mana yg mau nerima orang yang ngeluh melulu? Wkwkwkwk Dimana2 IMIGRAN MALES lagi dimusuhin nowadays https://t.co/NmcJeLqBLV,1968457104106111071,in
Wed Sep 17 20:23:49 +0000 2025,Semakin yakin #kaburajadulu,1968410585013653522,in
Wed Sep 17 17:02:57 +0000 2025,Kalau nanti gue lancar bhs Jepang bisa lah ya ngelamar ke sana krn di sini gue udh capek banget pengen #melarikandiri #kaburajadulu,1968360035769270628,in
Wed Sep 17 16:57:19 +0000 2025,ya Allah sekarang apapun gw lakukan mati-matian buat #kaburajadulu jujur gw udah muak tinggal di indonesia,1968358617373098427,in
Wed Sep 17 14:53:03 +0000 2025,semangat nyet katanya mau nerapin #kaburajadulu,1968327344298549333,in
Wed Sep 17 14:26:38 +0000 2025,Another info #kaburajadulu Yang minat jadi caregiver di Singapore bisa cek info di bawah. Dikasih pelatihan dan FREE! @hrdbacot https://t.co/d0PfwZsi32,1968320698398712043,in
Wed Sep 17 14:06:09 +0000 2025,@Damaraess @seveinyl ️ ️️ Waduh waduh ini kah saatnya #kaburajadulu ?? ️ ️️,1968315543410376817,in
Wed Sep 17 11:47:22 +0000 2025,ini lama-lama bukan warganya aja tapi brand-brand modelan shell mending #kaburajadulu dari indonesia ga sihh,1968280617898164414,in
Wed Sep 17 11:46:54 +0000 2025,Nah lho~ Katanya Jerman itu surga dan utopia welfare state Jadi #KaburAjaDulu gak nih ke Jerman?,1968280500747022680,in
Wed Sep 17 11:46:53 +0000 2025,Halo yg mau #kaburajadulu bisa cek sesi Q&amp;A Program Penempatan Perawat ke Jerman. Programnya resmi kerjasama Indonesia &amp; Jerman ya! @hrdbacot https://t.co/sHWDzlk7n4,1968280496372429229,in
Wed Sep 17 10:21:07 +0000 2025,mencintai indonesia. Sahroni aja #kaburajadulu ogah pulang mau tinggal di dubai tapi korupsinya di indonesia. Kekayaan yg dia dapat dibawa ke dubai belanja di dubai. Semiga kakau dia oulang langsung ditangkap kpk. Coba lu berani gak korupsi di dubai sana.Seperti inilah potret,1968258910823080048,in
Wed Sep 17 09:03:50 +0000 2025,SJW #KaburAjaDulu ke Jerman mana nih? ,1968239460073836596,in
Wed Sep 17 07:14:23 +0000 2025,Sudah menuju al malhamah mungkin udah waktunya manasik di padang mahsyar. Yang benar ya ikutin kata nabi. #KaburAjaDulu ke desa. Persiapkan bekal pasca al malhamah. Ga ada yang tahu kita dikasih hidup atau mati setelahnya.,1968211919334150634,in
Wed Sep 17 06:16:14 +0000 2025,@sheessky Weee doakne ben cepett bae ky wayaeh #kaburajadulu ,1968197285390799343,in
Wed Sep 17 05:25:32 +0000 2025,@lilaccountz di momen akhir jaman yang udah makin deket emang hasrat buat stay di makkah atau madinah makin menggebu. Pengen buru2 #kaburajadulu ke 2 kota itu bareng keluarga karna gabisa dijangkau dakjal semoga terkabul harapan iniii,1968184523398713663,in
Wed Sep 17 04:28:14 +0000 2025,@ImRoseWhoRU Kebiasaan norak org Indo ke luar negeri/tinggal di luar negeri udh dianggep prestasi sama kyk yg bikin tagar #kaburajadulu. Padahal biasa aja gk ada hebat2nya. Mending tinggal di Indo Nasionalisme tinggi gk perlu sok inggris,1968170103540973970,in
Wed Sep 17 04:15:37 +0000 2025,Bahkan anak pejabat aja bangga loh menyuarakan #kaburajadulu ,1968166929522364815,in
Wed Sep 17 02:20:40 +0000 2025,@MamanPiyul itu pun kalo gak #kaburajadulu,1968138001504211160,in
Wed Sep 17 02:08:06 +0000 2025,apa gw ga salah baca? liat orang yg 'menyesal' ga #kaburajadulu ke China padahal lulusan sekolah kedokteran? ga punya otak ini orang edan,1968134838206218356,in
Wed Sep 17 00:54:49 +0000 2025,@BaseBDG Nih yang mau mencoba peruntungan di Qatar Airways recruitment di Indonesia penempatan di Doha #kaburajadulu Recruitment Event in Indonesia | Qatar Aviation Services | Qatar Airways Group https://t.co/a6Z1OHhZSZ,1968116396963082405,in
Tue Sep 16 19:25:56 +0000 2025,Sorry boss lagi proses #KaburAjaDulu ben ra keleleran ky awakmu wkwkwk .,1968033632523784560,in
Tue Sep 16 18:48:18 +0000 2025,https://t.co/tJmYZrdsEc https://t.co/W1gQHTUQAG Jika Anda tertarik berlangganan majalah Sosialis silakan kirim email ke: chinaworker.isa@gmail.com #IndonesiaGelap #KaburAjaDulu #indonesian #democractic,1968024161936347560,in
Tue Sep 16 16:56:19 +0000 2025,dan #kaburajadulu gapernah bisa valid karena modalnya aja ga adaaaa. beberapa negara mulai protest buat ngurangi imigran. gws nyari kerja dimana mana susah,1967995978344288562,in
Tue Sep 16 15:55:58 +0000 2025,@teudooriwoo @leehannkim mari kita wujudkan #kaburajadulu,1967980791725691297,in
Tue Sep 16 15:42:41 +0000 2025,Anjingg nyampe mana nih gue fakkk makin jauh aja nih ama indoo apa emg disuruh #kaburajadulu wkkwkwk https://t.co/9dhpGkPVUV,1967977449888858467,in
Tue Sep 16 15:17:36 +0000 2025,@aristocatns Hesteknya apa? Yak #kaburajadulu,1967971135540359429,in
Tue Sep 16 14:54:17 +0000 2025,Thought Nganggur su mau 2 tahun ni snpp ko?dengan umur su silver ni Punya mimpi kasih bahagia ortu tp bt sond punya apa2 pengen #kaburajadulu dpt gaji lebih besar di negara orang terus bantu bp mm biaya hidup tapi apalah bt sonde ada daya semua serba butuh uang... https://t.co/8KawUd5GEQ,1967965267285397518,in
Tue Sep 16 14:41:55 +0000 2025,@iam_ruby11 Kita harus segera wujudkan #KaburAjaDulu itu kak,1967962153920692698,in
Tue Sep 16 14:16:16 +0000 2025,@wonpilfancc Biar disegerakan #KaburAjaDulu kak,1967955699528564884,in
Tue Sep 16 14:13:56 +0000 2025,Kerjaan anak saya setelah subs Duolingo Family setiap hari : ngingetin streak duolingo Sepertinya lebih bersemangat untuk #kaburajadulu,1967955111432638972,in
Tue Sep 16 13:56:16 +0000 2025,semoga panggilan #kaburajadulu itu segera menghampiri kita semua ,1967950666929947097,in
Tue Sep 16 13:44:52 +0000 2025,@fokyeom MAU KEMANA PLEASE IKUT!!!! Bawa aku #KaburAjaDulu lah Ran.,1967947797401149804,in
Tue Sep 16 13:21:22 +0000 2025,@lovpisngawli Boleh nggak s2 cuman buat escape dan ikutan #kaburajadulu ,1967941884690800872,in
Tue Sep 16 12:58:49 +0000 2025,@sachaarine Beberapa waktu ke deoan akan fokus untuk #KaburAjaDulu,1967936208920776744,in
Tue Sep 16 12:01:44 +0000 2025,@wuwamfs Gahdaym makanya Iuno menghilang karna #KaburAjaDulu,1967921842733322638,in
Tue Sep 16 10:52:59 +0000 2025,keknya sdh seharusnya gue #kaburajadulu,1967904544526123477,in
Tue Sep 16 09:34:42 +0000 2025,@skywongraveee @domedingdong P Dome kata aku #KaburAjaDulu ,1967884840671580506,in
Tue Sep 16 09:34:29 +0000 2025,yang mau #kaburajadulu yuk gais mending ikut course di miss catlish dulupersiapan TOEFL speaking dll cuss,1967884787617784159,in
Tue Sep 16 07:06:42 +0000 2025,Info loker di thai ada gak ya #kaburajadulu,1967847596657180771,in
Tue Sep 16 06:40:13 +0000 2025,@ardisatriawan Paling bener da #kaburajadulu,1967840932725919798,in
Mon Sep 15 04:38:19 +0000 2025,Petugas imigrasi narita pas ngescan resident card dan ngecap pasporku (dlm hati): njir ini baka gaijin tiap bulan #kaburajadulu dari nihon. ,1967447868316557486,in
Mon Sep 15 04:01:47 +0000 2025,Lu liat aja nih gaji sosmed makin kesini makin ga manusiawi.. gmn gw ga milih buat #kaburajadulu ,1967438673957556588,in
Mon Sep 15 03:45:24 +0000 2025,[Ads] Senin ngantuk tp kudu kerja demi bisa #kaburajadulu hehe Yuk yg mau convert saldo convert paypal convert pulsa tsel topup roblox ml atau ff boleh banget di Qev ya. Bisa bayar coursera etsy dll juga loh Testi terbaru di reply~ fastrep di wa #zonauang #zonaba https://t.co/9soZ8sJCeo,1967434551841718351,in
Mon Sep 15 03:05:34 +0000 2025,Apa khabar #KaburajaDulu https://t.co/VuGFGemngR,1967424525844529543,in
Mon Sep 15 01:24:28 +0000 2025,@This_is_tya @peaceminusmore Indonesia gelap masih ada #KaburAjaDulu,1967399084811227574,in
Sun Sep 14 15:55:46 +0000 2025,Yg kemaren #kaburajadulu siap nih kayaknya,1967255965474111554,in
Sun Sep 14 15:42:04 +0000 2025,Kayaknya banyak yg ga setuju ama pernyataan pak menteri padahal ga salah lho ini. Percuma kita cetak banyak lulusan STEM kalo lapangan kerja buat lulusan STEM terbatas &amp; ga ada cetak biru yg jelas terkait masa depan industri di dalam negeri. Jangan kaget banyak yg #kaburajadulu,1967252517567492424,in
Sun Sep 14 15:08:00 +0000 2025,@hawkeyqe mau mauu aj yg penting #kaburajadulu nass ,1967243945290985567,in
Sun Sep 14 14:18:37 +0000 2025, DPR vs Bandar Judi Online: Dua Entitas Satu DNA 1/ Apakah kamu pernah merasa di negeri ini taruhan terbesar bukan cuma soal bola atau tangkas tapi masa depanmu sendiri? #IndonesiaGelap #KaburAjaDulu #BersamaRakyat #ReformasiDikorupsi #SuaraKita #DPR Minggu Senin https://t.co/drv8dn8XVs,1967231516637016350,in
Sun Sep 14 13:53:33 +0000 2025,Curiga gue bisa #kaburajadulu dari nih negara,1967225208223522852,in
Sun Sep 14 13:29:29 +0000 2025,@PrijayantoDhony @ThatSun510 @ch4o5Myth kita tunggu izin allah swt apa bakal terjadi hal itu... semoga kita diberi jalan terbaik untuk #kaburajadulu ke desa..,1967219151753404804,in
Sun Sep 14 12:24:30 +0000 2025,SJW sampah mau #KaburAjaDulu kemana nech https://t.co/CmZv8Bv3nW,1967202798946463948,in
Sun Sep 14 12:14:29 +0000 2025,Mana nih SJW #KaburAjaDulu ,1967200275900535252,in
Sun Sep 14 12:09:43 +0000 2025,Yuk #kaburajadulu ke Eropa...,1967199078644859331,in
Sun Sep 14 11:48:11 +0000 2025,Takut kediktatoran om wowo? Lagi open to stay nihong Sama open to stay UK dan eropa Buat #KaburAjaDulu @ch4o5Myth @wannafigh,1967193658903703691,in
Sun Sep 14 11:40:53 +0000 2025,dunia anjg jadi WNI anjg asu. diploma jadi gelar ga guna anjg disini. mau apply loker S1 ga bisa. giliran kerja gajinya gapnya jauh banget kontolll. S1 kerja perintah doang 2 digit. diploma harus lembur gaji pun ga nyampe setara S1 asuuu. gong nya lagi apa??? KE LN #kaburajadulu,1967191821026836644,in
Sun Sep 14 09:59:49 +0000 2025,Yang pada bangga2in Nepal apa nggak sekalian #kaburajadulu ke Nepal?,1967166387258106010,in
Sun Sep 14 09:20:16 +0000 2025,London is on Kaum #kaburajadulu pilih lokasi lain yah Ngeri https://t.co/x7vt3Uth5O,1967156434103386373,in
Sun Sep 14 06:41:08 +0000 2025,Kowe Kudu Ngerti Soal Tagline Kabur Aja Dulu #kowekudungerti #kaburajadulu #tagline https://t.co/5YKX1Zznyx,1967116388369396038,in
Sun Sep 14 05:45:45 +0000 2025,nanti aku mau bawa kabur bunda dr sini #kaburajadulu,1967102449736708134,in
Sun Sep 14 03:52:57 +0000 2025,Hwadooh....gmn ini project #kaburajadulu ? Nyampe sana bakal ditendangin sm native ppl ga?,1967074060032253957,in
Sun Sep 14 03:28:34 +0000 2025,Memang paling bener #kaburajadulu pemerintah ga ada mikirin rakyat sedikit pun ,1967067925946511869,in
Sun Sep 14 02:40:45 +0000 2025,@volarcrypto Rich meski #KaburAjaDulu di luar negeri tetap kaya banget ytta,1967055892626743456,in
Sun Sep 14 02:26:17 +0000 2025,7. Last but not least Bennu. Asteroid ini cocok untuk #KaburAjaDulu tanpa berani pulang karena kita bisa menerapkan ISRU di sana. Apa itu ISRU? Simak deh. https://t.co/j7KzXuL0Wy,1967052253459792067,in
Sun Sep 14 00:34:28 +0000 2025,@piecesofloves Omeprazole jangan pernah pergi ... Kakak Yaya semoga bisa pergi #KaburAjaDulu,1967024113618481546,in
Sat Sep 13 17:01:01 +0000 2025,enak banget lu Trin.. negara lu isinya b4ng54t semua lu bisa enteng banget ditawarin kerja nyambi #kaburajadulu ke Paris hhhhhhhhhhh #ShineEP7,1966909999256580152,in
Sat Sep 13 14:55:59 +0000 2025,kapan bisa terwujud #KaburAjaDulu nya???? kalo sampe sekarang masih berkutat sama topik sok inggris ,1966878532451320173,in
Sat Sep 13 14:33:32 +0000 2025,Ini kalo tugas makin gonjang ganjing minggu depan bakal kubikin mochi mangga isi fla vanilla #copingmechanism #kaburajadulu #daritugas,1966872881591447903,in
Sat Sep 13 13:50:09 +0000 2025,enaknya #kaburajadulu kemana ya https://t.co/kyeNfJvCrq,1966861963742638372,in
Sat Sep 13 13:28:40 +0000 2025,jangan lupa hastag nya kak #KaburAjaDulu,1966856558207451189,in
Sat Sep 13 12:55:11 +0000 2025,@LumowaS 98 kan waktu #kaburajadulu,1966848131020321072,in
Sat Sep 13 10:47:44 +0000 2025,#kaburajadulu Randi K. The Chocolate guy dari kota Sragen Jawa Tengah. Sekarang sdh jadi Restaurant Waiter di Marella Cruiseline. Hebat! belajar-magang-kerja di hotel lokal -kerja di kapal pesiar Eropa -Amerika Proses yg tdk sbntar tp hsilnya mantap utk seumur hdup! https://t.co/u6iuzKYsdP,1966816058599178413,in
Sat Sep 13 07:19:50 +0000 2025,Pajak kekayaan progresif lalala nanti kalau misalnya orang kaya malas bikin bisnis di indo dan ikutan #kaburajadulu gimana bang?,1966763736531861795,in
Sat Sep 13 06:22:28 +0000 2025,@BudiBukanIntel Masalahnya kalo rusuh yg diserang bukan yg top 1% yg kena serang justru yg top 30-25% yg middle / middle-high class yg sesama tercekik kebijakan juga. Top 1% nya mah #kaburajadulu,1966749301276877113,in
Sat Sep 13 04:55:58 +0000 2025, Didalam tubuh yang sehat terdapat jiwa yang kuat . Sehat-sehat terus Keluarga Besar LPK Yoshimura Training Center #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerjepang #fyp #viral #trend https://t.co/Zocn3x8nuD,1966727532994269438,in
Sat Sep 13 01:26:34 +0000 2025,@P3gEl Ketika yg pintar² dan beradab milih #KaburAjaDulu Ampas²nya ya ... begitulah,1966674837008531514,in
Sat Sep 13 00:57:30 +0000 2025,ko bisa menterinya ga #kaburajadulu?,1966667520640778540,in
Fri Sep 12 17:42:07 +0000 2025,@primawansatrio jiwa ingin #KaburAjaDulu makin membara,1966557951126073724,in
Fri Sep 12 14:25:18 +0000 2025,but at least gua bisa beneran wujudin #KaburAjaDulu goodbye guiyss,1966508420405588313,in
Fri Sep 12 14:14:34 +0000 2025,Arigathanks karena sudah menyempatkan ikut semoga bisa bantuin buat #KaburAjaDulu ,1966505720133656789,in
Fri Sep 12 14:11:28 +0000 2025,Barusan ikut ini karena ga sengaja postingannya lewat hehe. Udah kenal bahasa Jepang ±10 tahunan tp level masih N5. Selama ini belajarnya emg ga terstruktur. Belajar semaunya aja. Gk pernah ikut kelas. Berhubung pengen #kaburajadulu ya masa gini terus mumpung ada kesempatan,1966504939481407949,in
